     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1 - UNROLL8;         128.000;           0.125;           0.000;       8192;         15;      777097.381;        9360.067;       10006.667;        9381.539;         112.248 ( 1.196 %);   6662.020
L2 - UNROLL8;        1024.000;           1.000;           0.001;      65536;         15;     8948948.223;       75063.800;       81230.067;       75711.121;        1456.754 ( 1.924 %);   6604.050
L3 - UNROLL8;        8192.000;           8.000;           0.008;     524288;         15;    65017161.771;      686399.333;      694987.067;      688919.410;        2579.209 ( 0.374 %);   5806.194
