     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1 - UNROLL8;         128.000;           0.125;           0.000;       8192;         15;      597832.388;        9367.667;        9730.200;        9380.558;          62.796 ( 0.669 %);   6662.717
L2 - UNROLL8;        1024.000;           1.000;           0.001;      65536;         15;     5897683.993;       75064.467;       81453.267;       75713.568;        1458.368 ( 1.926 %);   6603.836
L3 - UNROLL8;        8192.000;           8.000;           0.008;     524288;         15;    66920390.760;      683126.200;      708203.867;      686416.511;        4990.980 ( 0.727 %);   5827.366
