     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1-UNROLL8;         128.000;           0.125;           0.000;       8192;        300;       72045.358;        9330.180;        9656.633;        9401.156;          78.507 ( 0.835 %);   6648.118
L2-UNROLL8;        1024.000;           1.000;           0.001;      65536;        300;     1102189.549;       75349.133;       75746.353;       75508.924;          74.189 ( 0.098 %);   6621.734
L3-UNROLL8;        8192.000;           8.000;           0.008;     524288;        300;     7306013.707;      623837.300;      626572.147;      625060.179;         637.142 ( 0.102 %);   6399.384
