     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1-UNROLL4;         128.000;           0.125;           0.000;       8192;        300;      105534.848;        9332.643;        9605.867;        9406.566;          83.855 ( 0.891 %);   6644.295
L2-UNROLL4;        1024.000;           1.000;           0.001;      65536;        300;      679191.351;       75406.407;       75670.830;       75580.735;          49.608 ( 0.066 %);   6615.442
L3-UNROLL4;        8192.000;           8.000;           0.008;     524288;        300;     7010423.866;      623866.240;      626432.520;      624787.342;         759.783 ( 0.122 %);   6402.178
