     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1-UNROLL4;         128.000;           0.125;           0.000;       8192;        300;       91773.384;        9334.250;        9646.883;        9410.621;          87.193 ( 0.927 %);   6641.432
L2-UNROLL4;        1024.000;           1.000;           0.001;      65536;        300;      727430.672;       75473.527;       75901.237;       75644.683;          94.537 ( 0.125 %);   6609.850
L3-UNROLL4;        8192.000;           8.000;           0.008;     524288;        300;     8506608.605;      624292.473;      627561.213;      625173.610;         766.094 ( 0.123 %);   6398.223
