     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
  L1-CBLAS;         128.000;           0.125;           0.000;       8192;        300;       75380.471;        9357.263;        9740.380;        9445.033;          97.943 ( 1.037 %);   6617.235
  L2-CBLAS;        1024.000;           1.000;           0.001;      65536;        300;     1173260.364;       75468.210;       75839.303;       75653.567;          60.325 ( 0.080 %);   6609.074
  L3-CBLAS;        8192.000;           8.000;           0.008;     524288;        300;    19330017.380;      629409.570;      690815.757;      633953.130;       11647.629 ( 1.837 %);   6309.615
