     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1-UNROLL8;         128.000;           0.125;           0.000;       8192;        300;       80160.651;        9331.293;        9582.903;        9406.226;          87.373 ( 0.929 %);   6644.535
L2-UNROLL8;        1024.000;           1.000;           0.001;      65536;        300;     1108258.210;       75409.990;       75952.653;       75585.416;          95.591 ( 0.126 %);   6615.033
L3-UNROLL8;        8192.000;           8.000;           0.008;     524288;        300;    28768376.692;      623907.667;      641017.563;      625295.179;        2884.975 ( 0.461 %);   6396.979
