     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
 L1-OPENMP;         128.000;           0.125;           0.000;       8192;        300;       81688.827;       21982.220;       23774.397;       22187.735;         309.406 ( 1.394 %);   2816.872
 L2-OPENMP;        1024.000;           1.000;           0.001;      65536;        300;      793351.225;      171276.787;      171737.933;      171469.035;         118.439 ( 0.069 %);   2915.978
 L3-OPENMP;        8192.000;           8.000;           0.008;     524288;        300;     8189402.661;     1380668.687;     1403836.687;     1382462.432;        3933.656 ( 0.285 %);   2893.388
