     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1 - UNROLL4;         128.000;           0.125;           0.000;       8192;         15;      811804.523;        9354.533;        9666.400;        9366.190;          53.978 ( 0.576 %);   6672.938
L2 - UNROLL4;        1024.000;           1.000;           0.001;      65536;         15;     5324884.036;       75052.267;       78544.000;       75293.271;         634.054 ( 0.842 %);   6640.700
L3 - UNROLL4;        8192.000;           8.000;           0.008;     524288;         15;   159933442.315;      671613.600;      687191.933;      677167.095;        4424.030 ( 0.653 %);   5906.962
