     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   L1-BASE;         128.000;           0.125;           0.000;       8192;        300;      178009.449;        9332.847;        9657.113;        9375.894;          77.949 ( 0.831 %);   6666.031
   L2-BASE;        1024.000;           1.000;           0.001;      65536;        300;      661801.738;       75223.413;       75640.060;       75351.338;         109.340 ( 0.145 %);   6635.582
   L3-BASE;        8192.000;           8.000;           0.008;     524288;        300;     6962211.508;      618486.957;      634717.697;      619492.747;        2755.115 ( 0.445 %);   6456.896
