     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   L1-BASE;         128.000;           0.125;           0.000;       8192;        300;       70242.213;        9335.377;        9676.490;        9379.280;          81.661 ( 0.871 %);   6663.624
   L2-BASE;        1024.000;           1.000;           0.001;      65536;        300;     1144617.257;       75252.877;       75568.007;       75358.243;          99.820 ( 0.132 %);   6634.974
   L3-BASE;        8192.000;           8.000;           0.008;     524288;        300;     7474925.093;      618627.010;      636497.377;      619964.643;        3005.850 ( 0.485 %);   6451.981
