     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1-UNROLL4;         128.000;           0.125;           0.000;       8192;        300;       60230.829;        9334.537;        9679.143;        9414.335;          92.738 ( 0.985 %);   6638.812
L2-UNROLL4;        1024.000;           1.000;           0.001;      65536;        300;      787209.520;       75522.490;       75892.730;       75664.365;          96.450 ( 0.127 %);   6608.131
L3-UNROLL4;        8192.000;           8.000;           0.008;     524288;        300;     6237715.167;      623577.677;      626941.960;      624454.346;         660.535 ( 0.106 %);   6405.592
