     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1-UNROLL4;         128.000;           0.125;           0.000;       8192;        300;      116475.971;        1877.990;        2149.443;        1924.781;          59.722 ( 3.103 %);  32471.221
L2-UNROLL4;        1024.000;           1.000;           0.001;      65536;        300;      883159.403;       17185.803;       17552.207;       17335.674;          99.954 ( 0.577 %);  28842.259
L3-UNROLL4;        8192.000;           8.000;           0.008;     524288;        300;     6475223.887;      189194.950;      200510.060;      191428.804;        2592.965 ( 1.355 %);  20895.497
