     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1-UNROLL4;         128.000;           0.125;           0.000;       8192;        300;       72137.994;        9331.247;        9646.473;        9411.209;          91.552 ( 0.973 %);   6641.017
L2-UNROLL4;        1024.000;           1.000;           0.001;      65536;        300;      781263.306;       75412.033;       75878.810;       75603.206;          79.543 ( 0.105 %);   6613.476
L3-UNROLL4;        8192.000;           8.000;           0.008;     524288;        300;    12823556.718;      624402.593;      628246.973;      625173.411;         767.882 ( 0.123 %);   6398.225
