     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
L1-UNROLL4;         128.000;           0.125;           0.000;       8192;        300;       77355.405;        9332.797;        9624.997;        9408.753;          90.668 ( 0.964 %);   6642.751
L2-UNROLL4;        1024.000;           1.000;           0.001;      65536;        300;      722682.159;       75402.763;       75802.173;       75595.018;          73.887 ( 0.098 %);   6614.192
L3-UNROLL4;        8192.000;           8.000;           0.008;     524288;        300;     6669432.070;      623301.403;      624874.930;      623973.702;         351.767 ( 0.056 %);   6410.527
